MIXS ID	Structured comment name	class	mixs matching attribute	mixs matching value	ontology id
MIXS:0001183	coll_site_geo_feat	food-food production facility	Definition	Text or terms that describe the geographic feature where the food sample was obtained by the researcher. This field accepts selected terms listed under the following ontologies: anthropogenic geographic feature (http://purl.obolibrary.org/obo/ENVO_00000002), for example agricultural fairground [ENVO:01000986]; garden [ENVO:00000011} or any of its subclasses; market [ENVO:01000987]; water well [ENVO:01000002]; or human construction (http://purl.obolibrary.org/obo/ENVO_00000070).	ENVO
MIXS:0001183	coll_site_geo_feat	food-food production facility	Expected value	ENVO:00000002 or ENVO:00000070	ENVO
MIXS:0001183	coll_site_geo_feat	food-food production facility	Example	farm [ENVO:00000078]	ENVO
MIXS:0001154	samp_source_mat_cat	food-food production facility	Definition	This is the scientific role or category that the subject organism or material has with respect to an investigation.  This field accepts terms listed under specimen source material category (http://purl.obolibrary.org/obo/GENEPIO_0001237 or http://purl.obolibrary.org/obo/OBI_0100051).	GENEPIO
MIXS:0001154	samp_source_mat_cat	food-food production facility	Expected value	GENEPIO:0001237	GENEPIO
MIXS:0001154	samp_source_mat_cat	food-food production facility	Example	environmental (swab or sampling) [GENEPIO:0001732]	GENEPIO
MIXS:0000998	samp_type	food-food production facility	Definition	The type of material from which the sample was obtained. For the Hydrocarbon package, samples include types like core, rock trimmings, drill cuttings, piping section, coupon, pigging debris, solid deposit, produced fluid, produced water, injected water, swabs, etc. For the Food Package, samples are usually categorized as food, body products or tissues, or environmental material. This field accepts terms listed under environmental specimen (http://purl.obolibrary.org/obo/GENEPIO_0001246).	GENEPIO
MIXS:0000998	samp_type	food-food production facility	Expected value	GENEPIO:0001246	GENEPIO
MIXS:0000998	samp_type	food-food production facility	Example	built environment sample [GENEPIO:0001248]	GENEPIO
MIXS:0001229	samp_stor_media	food-food production facility	Definition	The liquid that is added to the sample collection device prior to sampling. If the sample is pre-hydrated, indicate the liquid media the sample is pre-hydrated with for storage purposes. This field accepts terms listed under microbiological culture medium (http://purl.obolibrary.org/obo/MICRO_0000067). If the proper descriptor is not listed please use text to describe the sample storage media.	MICRO
MIXS:0001229	samp_stor_media	food-food production facility	Expected value	MICRO:0000067	MICRO
MIXS:0001229	samp_stor_media	food-food production facility	Example	peptone water medium [MICRO:0000548]	MICRO
MIXS:0001228	samp_stor_device	food-food production facility	Definition	The container used to store the  sample. This field accepts terms listed under container (http://purl.obolibrary.org/obo/NCIT_C43186). If the proper descriptor is not listed please use text to describe the storage device.	NCIT
MIXS:0001228	samp_stor_device	food-food production facility	Expected value	NCIT:C4318	NCIT
MIXS:0001228	samp_stor_device	food-food production facility	Example	Whirl Pak sampling bag [GENEPIO:0002122]	GENEPIO
MIXS:0001184	food_product_type	food-food production facility	Definition	A food product type is a class of food products that is differentiated by its food composition (e.g., single- or multi-ingredient), processing and/or consumption characteristics. This does not include brand name products but it may include generic food dish categories. This field accepts terms under food product type (http://purl.obolibrary.org/obo/FOODON:03400361). For terms related to food product for an animal, consult food product for animal (http://purl.obolibrary.org/obo/FOODON_03309997). If the proper descriptor is not listed please use text to describe the food type. Multiple terms can be separated by one or more pipes.	FOODON
MIXS:0001184	food_product_type	food-food production facility	Expected value	FOODON:00001002 or FOODON:03309997	FOODON
MIXS:0001184	food_product_type	food-food production facility	Example	shrimp (peeled, deep-frozen) [FOODON:03317171]	FOODON
MIXS:0001213	food_product_qual	food-food production facility	Definition	"Descriptors for describing food visually or via other senses, which is useful for tasks like food inspection where little prior knowledge of how the food came to be is available. Some terms like ""food (frozen)"" are both a quality descriptor and the output of a process. This field accepts terms listed under food product by quality (http://purl.obolibrary.org/obo/FOODON_00002454)."	FOODON
MIXS:0001213	food_product_qual	food-food production facility	Expected value	FOODON:00002454	FOODON
MIXS:0001213	food_product_qual	food-food production facility	Example	raw [FOODON:03311126]	FOODON
MIXS:0001131	food_contact_surf	food-food production facility	Definition	The specific container or coating materials in direct contact with the food. Multiple values can be assigned.  This field accepts terms listed under food contact surface (http://purl.obolibrary.org/obo/FOODON_03500010).	FOODON
MIXS:0001131	food_contact_surf	food-food production facility	Expected value	FOODON:03500010	FOODON
MIXS:0001131	food_contact_surf	food-food production facility	Example	cellulose acetate [FOODON:03500034]	FOODON
MIXS:0001137	food_trav_mode	food-food production facility	Definition	A descriptor for the method of movement of food commodity along the food distribution system.  This field accepts terms listed under travel mode (http://purl.obolibrary.org/obo/GENEPIO_0001064). If the proper descrptor is not listed please use text to describe the mode of travel. Multiple terms can be separated by one or more pipes.	GENEPIO
MIXS:0001137	food_trav_mode	food-food production facility	Expected value	GENEPIO:0001064	GENEPIO
MIXS:0001137	food_trav_mode	food-food production facility	Example	train travel [GENEPIO:0001060]	GENEPIO
MIXS:0001138	food_trav_vehic	food-food production facility	Definition	A descriptor for the mobile machine which is used to transport food commodities along the food distribution system.  This field accepts terms listed under vehicle (http://purl.obolibrary.org/obo/ENVO_01000604). If the proper descrptor is not listed please use text to describe the mode of travel. Multiple terms can be separated by one or more pipes.	ENVO
MIXS:0001138	food_trav_vehic	food-food production facility	Expected value	ENVO:01000604	ENVO
MIXS:0001138	food_trav_vehic	food-food production facility	Example	aircraft [ENVO:01001488]|car [ENVO:01000605]	ENVO
MIXS:0001253	hygienic_area	food-food production facility	Definition	The subdivision of areas within a food production facility according to hygienic requirements. This field accepts terms listed under hygienic food production area (http://purl.obolibrary.org/obo/ENVO). Please add a term that most accurately indicates the hygienic area your sample was taken from according to the definitions provided.	ENVO
MIXS:0001254	env_monitoring_zone	food-food production facility	Definition	An environmental monitoring zone is a formal designation as part of an environmental monitoring program, in which areas of a food production facility are categorized, commonly as zones 1-4, based on likelihood or risk of foodborne pathogen contamination. This field accepts terms listed under food production environmental monitoring zone (http://purl.obolibrary.org/obo/ENVO). Please add a term to indicate the environmental monitoring zone the sample was taken from.	ENVO
MIXS:0001254	env_monitoring_zone	food-food production facility	Expected value	ENVO	ENVO
MIXS:0001259	ster_meth_samp_room	food-food production facility	Definition	The method used to sterilize the sampling room. This field accepts terms listed under electromagnetic radiation (http://purl.obolibrary.org/obo/ENVO_01001026). If the proper descriptor is not listed, please use text to describe the sampling room sterilization method. Multiple terms can be separated by pipes.	ENVO
MIXS:0001259	ster_meth_samp_room	food-food production facility	Expected value	ENVO:01001026	ENVO
MIXS:0001259	ster_meth_samp_room	food-food production facility	Example	ultraviolet radiation [ENVO:21001216]|infrared radiation [ENVO:21001214]	ENVO
MIXS:0001119	cult_target	food-food production facility	Definition	The target microbial analyte in terms of investigation scope. This field accepts terms under organism (http://purl.obolibrary.org/obo/NCIT_C14250). This field also accepts identification numbers from NCBI under https://www.ncbi.nlm.nih.gov/taxonomy.	NCIT
MIXS:0001119	cult_target	food-food production facility	Expected value	NCIT:C14250 or NCBI taxid or culture independent	NCIT
MIXS:0001119	cult_target	food-food production facility	Example	Listeria monocytogenes [NCIT:C86502]	NCIT
MIXS:0001216	microb_cult_med	food-food production facility	Definition	A culture medium used to select for, grow, and maintain prokaryotic microorganisms. Can be in either liquid (broth) or solidified (e.g. with agar) forms. This field accepts terms listed under microbiological culture medium (http://purl.obolibrary.org/obo/MICRO_0000067). If the proper descriptor is not listed please use text to describe the culture medium.	MICRO
MIXS:0001216	microb_cult_med	food-food production facility	Expected value	MICRO:0000067	MICRO
MIXS:0001216	microb_cult_med	food-food production facility	Example	brain heart infusion agar [MICRO:0000566]	MICRO
MIXS:0001194	bacterial_density	food-food production facility	Definition	Number of bacteria in sample, as defined by bacteria density (http://purl.obolibrary.org/obo/GENEPIO_0000043).	GENEPIO
MIXS:0001118	cult_result_org	food-food production facility	Expected value	NCIT:C14250 or NCBI taxid	NCIT
MIXS:0001118	cult_result_org	food-food production facility	Example	Listeria monocytogenes [NCIT:C86502]	NCIT
MIXS:0001236	study_design	food-food production facility	Definition	A plan specification comprised of protocols (which may specify how and what kinds of data will be gathered) that are executed as part of an investigation and is realized during a study design execution. This field accepts terms under study design (http://purl.obolibrary.org/obo/OBI_0500000). If the proper descriptor is not listed please use text to describe the study design. Multiple terms can be separated by pipes.	OBI
MIXS:0001236	study_design	food-food production facility	Expected value	OBI:0500000	OBI
MIXS:0001236	study_design	food-food production facility	Example	in vitro design [OBI:0001285]	OBI
